GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020300890,210,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040305,NOH,CLE
Shot Chart Detail,0020300890,410,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,174,174,1,1,20040305,NOH,CLE
Shot Chart Detail,0020300890,440,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040305,NOH,CLE
Shot Chart Detail,0020300890,469,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,3,1,1,20040305,NOH,CLE
Shot Chart Detail,0020300899,77,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,40,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,96,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,43,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-8,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,110,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,242,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,34,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,0,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,276,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,17,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,303,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,312,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-3,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,321,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-158,163,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,395,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-3,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,416,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,110,-9,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300899,445,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,-16,1,1,20040306,CLE,MIL
Shot Chart Detail,0020300914,6,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-26,125,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,9,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,20,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,48,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,72,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,5,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,36,46,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,274,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,51,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,351,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,113,109,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,394,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,396,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,399,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,453,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-14,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300914,516,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,15,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,33,1,1,20040308,ATL,CLE
Shot Chart Detail,0020300928,201,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,23,Made Shot,Driving Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040310,TOR,CLE
Shot Chart Detail,0020300928,210,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040310,TOR,CLE
Shot Chart Detail,0020300928,231,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,103,164,1,1,20040310,TOR,CLE
Shot Chart Detail,0020300928,306,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040310,TOR,CLE
Shot Chart Detail,0020300957,3,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,35,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,60,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-212,46,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,65,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-207,74,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,5,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,101,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,108,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,12,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,167,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,-215,89,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,180,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-5,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,204,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,265,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-204,26,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,327,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,190,82,1,1,20040314,CLE,IND
Shot Chart Detail,0020300957,360,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-113,109,1,1,20040314,CLE,IND
Shot Chart Detail,0020300967,123,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-5,1,1,20040316,CLE,CHI
Shot Chart Detail,0020300967,132,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,1,97,1,1,20040316,CLE,CHI
Shot Chart Detail,0020300967,251,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20040316,CLE,CHI
Shot Chart Detail,0020300967,384,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,13,1,1,20040316,CLE,CHI
Shot Chart Detail,0020300967,423,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,199,1,1,20040316,CLE,CHI
Shot Chart Detail,0020300989,29,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,25,1,1,20040319,CLE,UTA
Shot Chart Detail,0020300989,251,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,12,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20040319,CLE,UTA
Shot Chart Detail,0020300989,295,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-199,-23,1,1,20040319,CLE,UTA
Shot Chart Detail,0020300989,475,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,-3,1,1,20040319,CLE,UTA
Shot Chart Detail,0020301008,35,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-8,1,1,20040321,CLE,DET
Shot Chart Detail,0020301008,173,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,2,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,43,1,1,20040321,CLE,DET
Shot Chart Detail,0020301008,293,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,92,1,1,20040321,CLE,DET
Shot Chart Detail,0020301008,296,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20040321,CLE,DET
Shot Chart Detail,0020301008,324,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-44,238,1,1,20040321,CLE,DET
Shot Chart Detail,0020301018,194,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,123,215,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,208,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,48,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,261,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-133,87,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,296,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,104,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,317,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,30,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,324,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,54,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,36,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,378,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,15,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301018,388,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,3,1,1,20040323,CLE,PHX
Shot Chart Detail,0020301038,41,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-80,28,1,1,20040326,PHI,CLE
Shot Chart Detail,0020301038,68,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,56,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,112,69,1,1,20040326,PHI,CLE
Shot Chart Detail,0020301038,173,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,40,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,-13,1,1,20040326,PHI,CLE
Shot Chart Detail,0020301038,251,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-200,212,1,1,20040326,PHI,CLE
Shot Chart Detail,0020301038,287,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,PHI,CLE
Shot Chart Detail,0020301050,86,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,133,13,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,108,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,195,-21,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,118,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,123,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,128,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,126,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,186,-28,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,242,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,271,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,52,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,299,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,2,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,314,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,348,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-1,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,378,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,2,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,438,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-3,186,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,462,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,470,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301050,478,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,1,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20040327,CLE,NJN
Shot Chart Detail,0020301069,10,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,52,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,37,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,37,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,159,-11,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,165,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-39,191,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,267,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,12,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,287,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,71,214,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,299,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,19,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,10,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,311,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,128,135,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,324,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,37,Made Shot,Running Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,33,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301069,346,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,54,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,10,1,1,20040329,SAS,CLE
Shot Chart Detail,0020301073,17,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,17,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,23,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,17,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,44,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,125,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,36,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,152,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,200,8,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,154,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,6,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,170,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,214,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,252,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,314,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,21,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,38,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,351,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-209,40,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,355,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301073,476,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,21,40,1,1,20040330,DAL,CLE
Shot Chart Detail,0020301097,3,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,40,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,27,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,53,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,50,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,107,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,24,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,193,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,40,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,0,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,224,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-56,202,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,227,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,16,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,31,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,258,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301097,270,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,34,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-123,-28,1,1,20040402,MIL,CLE
Shot Chart Detail,0020301102,2,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,50,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-79,48,1,1,20040403,CLE,GSW
